Geography,Period,VariableName,VariableValue,Product,Campaign,Creative,Outlet
9,2021-11-01,bias_1,-1.032861636971646,Total,Total,Total,Total
9,2021-11-08,bias_1,0.31362784125978943,Total,Total,Total,Total
9,2021-11-15,bias_1,0.8111254361224414,Total,Total,Total,Total
9,2021-11-22,bias_1,0.2323381278960682,Total,Total,Total,Total
9,2021-11-29,bias_1,-1.256281691642212,Total,Total,Total,Total
9,2021-12-06,bias_1,0.4842064493939879,Total,Total,Total,Total
9,2021-12-13,bias_1,-0.1984997733111111,Total,Total,Total,Total
9,2021-12-20,bias_1,0.36686274405510627,Total,Total,Total,Total
9,2021-12-27,bias_1,-0.7337467160945366,Total,Total,Total,Total
9,2022-01-03,bias_1,2.0871776700109246,Total,Total,Total,Total
9,2022-01-10,bias_1,-0.6868728900996534,Total,Total,Total,Total
9,2022-01-17,bias_1,-0.1675206522827147,Total,Total,Total,Total
9,2022-01-24,bias_1,-0.36980352893921875,Total,Total,Total,Total
9,2022-01-31,bias_1,-0.7675165587772096,Total,Total,Total,Total
9,2022-02-07,bias_1,-0.3716457633927734,Total,Total,Total,Total
9,2022-02-14,bias_1,-0.8719780141782142,Total,Total,Total,Total
9,2022-02-21,bias_1,-0.8846890013811176,Total,Total,Total,Total
9,2022-02-28,bias_1,0.7921353136364951,Total,Total,Total,Total
9,2022-03-07,bias_1,1.386261706367775,Total,Total,Total,Total
9,2022-03-14,bias_1,0.6984585004618367,Total,Total,Total,Total
9,2022-03-21,bias_1,0.5932549613724107,Total,Total,Total,Total
9,2022-03-28,bias_1,0.4991813322151071,Total,Total,Total,Total
9,2022-04-04,bias_1,-0.18710760940691137,Total,Total,Total,Total
9,2022-04-11,bias_1,-0.40842165579229306,Total,Total,Total,Total
9,2022-04-18,bias_1,0.8493518936860164,Total,Total,Total,Total
9,2022-04-25,bias_1,-0.43329713351903526,Total,Total,Total,Total
9,2022-05-02,bias_1,-1.1922679233303155,Total,Total,Total,Total
9,2022-05-09,bias_1,-1.1295775055328716,Total,Total,Total,Total
9,2022-05-16,bias_1,0.0762689657189459,Total,Total,Total,Total
9,2022-05-23,bias_1,-0.5761024391002147,Total,Total,Total,Total
9,2022-05-30,bias_1,2.2990466219566406,Total,Total,Total,Total
9,2022-06-06,bias_1,1.4175604519514409,Total,Total,Total,Total
9,2022-06-13,bias_1,-0.6783130716266953,Total,Total,Total,Total
9,2022-06-20,bias_1,-2.3047143197978195,Total,Total,Total,Total
9,2022-06-27,bias_1,1.6728116659681633,Total,Total,Total,Total
9,2022-07-04,bias_1,0.08681297505957758,Total,Total,Total,Total
9,2022-07-11,bias_1,-0.5766976501547124,Total,Total,Total,Total
9,2022-07-18,bias_1,2.0857537871322935,Total,Total,Total,Total
9,2022-07-25,bias_1,-0.7476633321760945,Total,Total,Total,Total
9,2022-08-01,bias_1,0.47114028102540323,Total,Total,Total,Total
9,2022-08-08,bias_1,-0.46451059333665684,Total,Total,Total,Total
9,2022-08-15,bias_1,0.49837634296826117,Total,Total,Total,Total
9,2022-08-22,bias_1,-0.15550861149930223,Total,Total,Total,Total
9,2022-08-29,bias_1,1.2758932716282316,Total,Total,Total,Total
9,2022-09-05,bias_1,-0.5502666979478835,Total,Total,Total,Total
9,2022-09-12,bias_1,0.7808413292009889,Total,Total,Total,Total
9,2022-09-19,bias_1,0.7228835171853438,Total,Total,Total,Total
9,2022-09-26,bias_1,-0.6828402095245723,Total,Total,Total,Total
9,2022-10-03,bias_1,1.0645306008231634,Total,Total,Total,Total
9,2022-10-10,bias_1,0.6459675945082256,Total,Total,Total,Total
9,2022-10-17,bias_1,0.7631112907507385,Total,Total,Total,Total
9,2022-10-24,bias_1,1.0265175260111714,Total,Total,Total,Total
9,2022-10-31,bias_1,-1.606965451777409,Total,Total,Total,Total
9,2022-11-07,bias_1,-0.6837600306167324,Total,Total,Total,Total
9,2022-11-14,bias_1,-0.9687480241439046,Total,Total,Total,Total
9,2022-11-21,bias_1,0.858615583141554,Total,Total,Total,Total
9,2022-11-28,bias_1,0.42719505649375056,Total,Total,Total,Total
9,2022-12-05,bias_1,-1.8632348967909933,Total,Total,Total,Total
9,2022-12-12,bias_1,-0.552578504829313,Total,Total,Total,Total
9,2022-12-19,bias_1,0.535381601156927,Total,Total,Total,Total
9,2022-12-26,bias_1,-1.1041961825326296,Total,Total,Total,Total
10,2020-01-06,bias_1,-0.4309565707572622,Total,Total,Total,Total
10,2020-01-13,bias_1,-0.3735823295040104,Total,Total,Total,Total
10,2020-01-20,bias_1,0.4906075259671515,Total,Total,Total,Total
10,2020-01-27,bias_1,-0.8393999730726792,Total,Total,Total,Total
10,2020-02-03,bias_1,-0.7485992695851609,Total,Total,Total,Total
10,2020-02-10,bias_1,0.30640368515957633,Total,Total,Total,Total
10,2020-02-17,bias_1,-1.500517676563377,Total,Total,Total,Total
10,2020-02-24,bias_1,0.6696520180190508,Total,Total,Total,Total
10,2020-03-02,bias_1,-0.0419027865555601,Total,Total,Total,Total
10,2020-03-09,bias_1,0.44515033502234863,Total,Total,Total,Total
10,2020-03-16,bias_1,0.6545055897364456,Total,Total,Total,Total
10,2020-03-23,bias_1,-0.530562583292874,Total,Total,Total,Total
10,2020-03-30,bias_1,1.2462811897925232,Total,Total,Total,Total
10,2020-04-06,bias_1,-0.48972015017901993,Total,Total,Total,Total
10,2020-04-13,bias_1,1.4281397489430796,Total,Total,Total,Total
10,2020-04-20,bias_1,1.6554103569196847,Total,Total,Total,Total
10,2020-04-27,bias_1,0.04560203350856136,Total,Total,Total,Total
10,2020-05-04,bias_1,-0.9856416126396962,Total,Total,Total,Total
10,2020-05-11,bias_1,1.848161894596485,Total,Total,Total,Total
10,2020-05-18,bias_1,0.3255600798599186,Total,Total,Total,Total
10,2020-05-25,bias_1,0.6597503281192354,Total,Total,Total,Total
10,2020-06-01,bias_1,0.8508459425238053,Total,Total,Total,Total
10,2020-06-08,bias_1,1.6062915681855592,Total,Total,Total,Total
10,2020-06-15,bias_1,-1.5062459686764396,Total,Total,Total,Total
10,2020-06-22,bias_1,-0.019768562954649162,Total,Total,Total,Total
10,2020-06-29,bias_1,-0.5183738981367494,Total,Total,Total,Total
10,2020-07-06,bias_1,-0.10614237163439295,Total,Total,Total,Total
10,2020-07-13,bias_1,-0.03581071602358345,Total,Total,Total,Total
10,2020-07-20,bias_1,-0.4598443398402566,Total,Total,Total,Total
10,2020-07-27,bias_1,0.031225680933243054,Total,Total,Total,Total
10,2020-08-03,bias_1,2.4731682662083414,Total,Total,Total,Total
10,2020-08-10,bias_1,0.09975808455804996,Total,Total,Total,Total
10,2020-08-17,bias_1,-1.2675587878239993,Total,Total,Total,Total
10,2020-08-24,bias_1,0.025120368221347594,Total,Total,Total,Total
10,2020-08-31,bias_1,0.6048946967632709,Total,Total,Total,Total
10,2020-09-07,bias_1,0.050583148253979526,Total,Total,Total,Total
10,2020-09-14,bias_1,0.3663263952584264,Total,Total,Total,Total
10,2020-09-21,bias_1,1.2234467973683525,Total,Total,Total,Total
10,2020-09-28,bias_1,-0.3936354957290658,Total,Total,Total,Total
10,2020-10-05,bias_1,1.1206463839678331,Total,Total,Total,Total
10,2020-10-12,bias_1,0.5688414238194229,Total,Total,Total,Total
10,2020-10-19,bias_1,0.5789661225310822,Total,Total,Total,Total
10,2020-10-26,bias_1,-1.392828368129611,Total,Total,Total,Total
10,2020-11-02,bias_1,1.2766639609973256,Total,Total,Total,Total
10,2020-11-09,bias_1,0.26006059177265756,Total,Total,Total,Total
10,2020-11-16,bias_1,-0.7350573897090514,Total,Total,Total,Total
10,2020-11-23,bias_1,-0.051741072323292246,Total,Total,Total,Total
10,2020-11-30,bias_1,1.9780722714728416,Total,Total,Total,Total
10,2020-12-07,bias_1,1.3164137519151835,Total,Total,Total,Total
10,2020-12-14,bias_1,1.4280463842339124,Total,Total,Total,Total
10,2020-12-21,bias_1,-1.5397177214713356,Total,Total,Total,Total
10,2020-12-28,bias_1,0.19737503481873572,Total,Total,Total,Total
10,2021-01-04,bias_1,-0.6808819038266869,Total,Total,Total,Total
10,2021-01-11,bias_1,-1.149141191667998,Total,Total,Total,Total
10,2021-01-18,bias_1,-0.5370158747103915,Total,Total,Total,Total
10,2021-01-25,bias_1,-1.5580972931048922,Total,Total,Total,Total
10,2021-02-01,bias_1,0.9091509252584418,Total,Total,Total,Total
10,2021-02-08,bias_1,-0.09481846919020565,Total,Total,Total,Total
10,2021-02-15,bias_1,0.5263217603185188,Total,Total,Total,Total
10,2021-02-22,bias_1,-1.22144723476194,Total,Total,Total,Total
10,2021-03-01,bias_1,2.2477264002603032,Total,Total,Total,Total
10,2021-03-08,bias_1,-1.2560870459379851,Total,Total,Total,Total
10,2021-03-15,bias_1,-0.32713860480805595,Total,Total,Total,Total
10,2021-03-22,bias_1,-0.058712183763421626,Total,Total,Total,Total
10,2021-03-29,bias_1,0.7000525803907247,Total,Total,Total,Total
10,2021-04-05,bias_1,-1.1456277367834864,Total,Total,Total,Total
10,2021-04-12,bias_1,0.7157449321668224,Total,Total,Total,Total
10,2021-04-19,bias_1,-0.2600223786019746,Total,Total,Total,Total
10,2021-04-26,bias_1,1.7893793984553652,Total,Total,Total,Total
10,2021-05-03,bias_1,-0.3203494872627664,Total,Total,Total,Total
10,2021-05-10,bias_1,-0.438633281592151,Total,Total,Total,Total
10,2021-05-17,bias_1,0.007046147577406614,Total,Total,Total,Total
10,2021-05-24,bias_1,-0.9195118265558044,Total,Total,Total,Total
10,2021-05-31,bias_1,-0.19854959969162142,Total,Total,Total,Total
10,2021-06-07,bias_1,-0.2959768336051909,Total,Total,Total,Total
10,2021-06-14,bias_1,-2.1071546672013253,Total,Total,Total,Total
10,2021-06-21,bias_1,2.166758602983286,Total,Total,Total,Total
10,2021-06-28,bias_1,0.27035836842115896,Total,Total,Total,Total
10,2021-07-05,bias_1,0.8896782901234204,Total,Total,Total,Total
10,2021-07-12,bias_1,-0.1689145933903319,Total,Total,Total,Total
10,2021-07-19,bias_1,0.6769738163295838,Total,Total,Total,Total
10,2021-07-26,bias_1,-1.2789483087545932,Total,Total,Total,Total
10,2021-08-02,bias_1,0.6179180414397879,Total,Total,Total,Total
10,2021-08-09,bias_1,-0.04659393467802562,Total,Total,Total,Total
10,2021-08-16,bias_1,-1.7052481463112317,Total,Total,Total,Total
10,2021-08-23,bias_1,1.5970269890316158,Total,Total,Total,Total
10,2021-08-30,bias_1,0.6054637596240383,Total,Total,Total,Total
10,2021-09-06,bias_1,-1.5128904038043998,Total,Total,Total,Total
10,2021-09-13,bias_1,-1.4893684241123148,Total,Total,Total,Total
10,2021-09-20,bias_1,-1.7215662081975993,Total,Total,Total,Total
10,2021-09-27,bias_1,-0.49163420165299454,Total,Total,Total,Total
10,2021-10-04,bias_1,0.18717033584166673,Total,Total,Total,Total
10,2021-10-11,bias_1,0.45538065480689965,Total,Total,Total,Total
10,2021-10-18,bias_1,0.5945830466554727,Total,Total,Total,Total
10,2021-10-25,bias_1,0.6174851129558879,Total,Total,Total,Total
10,2021-11-01,bias_1,0.9999315774834543,Total,Total,Total,Total
10,2021-11-08,bias_1,1.8020795289062232,Total,Total,Total,Total
10,2021-11-15,bias_1,1.1766191668582842,Total,Total,Total,Total
10,2021-11-22,bias_1,1.345308513110953,Total,Total,Total,Total
10,2021-11-29,bias_1,1.4210268688549823,Total,Total,Total,Total
10,2021-12-06,bias_1,1.7920448607161814,Total,Total,Total,Total
10,2021-12-13,bias_1,-0.6143815453660787,Total,Total,Total,Total
10,2021-12-20,bias_1,0.491238445724156,Total,Total,Total,Total
10,2021-12-27,bias_1,-0.370288988179627,Total,Total,Total,Total
10,2022-01-03,bias_1,-0.3286321571126193,Total,Total,Total,Total
10,2022-01-10,bias_1,-0.08131261082792476,Total,Total,Total,Total
10,2022-01-17,bias_1,-1.8580692671406258,Total,Total,Total,Total
10,2022-01-24,bias_1,0.37213157892637155,Total,Total,Total,Total
10,2022-01-31,bias_1,0.6254935257458946,Total,Total,Total,Total
10,2022-02-07,bias_1,1.7998591604018117,Total,Total,Total,Total
10,2022-02-14,bias_1,-0.9942122196424987,Total,Total,Total,Total
10,2022-02-21,bias_1,0.19965117535729968,Total,Total,Total,Total
10,2022-02-28,bias_1,-2.2670786573344746,Total,Total,Total,Total
10,2022-03-07,bias_1,0.5071911180620579,Total,Total,Total,Total
10,2022-03-14,bias_1,-0.9242308627364465,Total,Total,Total,Total
10,2022-03-21,bias_1,0.25864902766589787,Total,Total,Total,Total
10,2022-03-28,bias_1,0.9223959511162714,Total,Total,Total,Total
10,2022-04-04,bias_1,1.6207037355002656,Total,Total,Total,Total
10,2022-04-11,bias_1,0.20135555752124912,Total,Total,Total,Total
10,2022-04-18,bias_1,-1.3285295567462498,Total,Total,Total,Total
10,2022-04-25,bias_1,0.918362843938664,Total,Total,Total,Total
10,2022-05-02,bias_1,0.3279392202442108,Total,Total,Total,Total
10,2022-05-09,bias_1,-0.851711050013399,Total,Total,Total,Total
10,2022-05-16,bias_1,0.36771945401967787,Total,Total,Total,Total
10,2022-05-23,bias_1,-0.9494165493200675,Total,Total,Total,Total
10,2022-05-30,bias_1,-1.6163797955369819,Total,Total,Total,Total
10,2022-06-06,bias_1,1.1694689186349905,Total,Total,Total,Total
10,2022-06-13,bias_1,-0.6836287162183581,Total,Total,Total,Total
10,2022-06-20,bias_1,0.31357615592688826,Total,Total,Total,Total
10,2022-06-27,bias_1,0.6236621152240907,Total,Total,Total,Total
10,2022-07-04,bias_1,-0.5471689078226942,Total,Total,Total,Total
10,2022-07-11,bias_1,0.38194571575113556,Total,Total,Total,Total
10,2022-07-18,bias_1,-0.328862353532121,Total,Total,Total,Total
10,2022-07-25,bias_1,1.4632173547597622,Total,Total,Total,Total
10,2022-08-01,bias_1,1.9642034488043096,Total,Total,Total,Total
10,2022-08-08,bias_1,-0.5152131690386186,Total,Total,Total,Total
10,2022-08-15,bias_1,0.4621035732370411,Total,Total,Total,Total
10,2022-08-22,bias_1,-0.4937221279087289,Total,Total,Total,Total
10,2022-08-29,bias_1,0.12678244376177977,Total,Total,Total,Total
10,2022-09-05,bias_1,0.27319578887707596,Total,Total,Total,Total
10,2022-09-12,bias_1,0.6674175421473325,Total,Total,Total,Total
10,2022-09-19,bias_1,-0.3713369079349259,Total,Total,Total,Total
10,2022-09-26,bias_1,2.592884889661918,Total,Total,Total,Total
10,2022-10-03,bias_1,1.345448462046296,Total,Total,Total,Total
10,2022-10-10,bias_1,0.5016971699636357,Total,Total,Total,Total
10,2022-10-17,bias_1,-0.9410540125730388,Total,Total,Total,Total
10,2022-10-24,bias_1,-0.6470020919061356,Total,Total,Total,Total
10,2022-10-31,bias_1,-0.29208812014938995,Total,Total,Total,Total
10,2022-11-07,bias_1,0.8308374437232925,Total,Total,Total,Total
10,2022-11-14,bias_1,0.709240712988367,Total,Total,Total,Total
10,2022-11-21,bias_1,-1.686335913505425,Total,Total,Total,Total
10,2022-11-28,bias_1,-1.2560614582092,Total,Total,Total,Total
10,2022-12-05,bias_1,-0.6256476165699526,Total,Total,Total,Total
10,2022-12-12,bias_1,0.2671402455192608,Total,Total,Total,Total
10,2022-12-19,bias_1,1.7331243713985378,Total,Total,Total,Total
10,2022-12-26,bias_1,1.443148056787955,Total,Total,Total,Total
11,2020-01-06,bias_1,0.006325693359227173,Total,Total,Total,Total
11,2020-01-13,bias_1,0.4137702371625955,Total,Total,Total,Total
11,2020-01-20,bias_1,-0.5757205439201332,Total,Total,Total,Total
11,2020-01-27,bias_1,-0.30386831845671547,Total,Total,Total,Total
11,2020-02-03,bias_1,1.640661936133047,Total,Total,Total,Total
11,2020-02-10,bias_1,-1.1521012953587084,Total,Total,Total,Total
11,2020-02-17,bias_1,-0.09647248221750356,Total,Total,Total,Total
11,2020-02-24,bias_1,-0.5222479389279713,Total,Total,Total,Total
11,2020-03-02,bias_1,-0.9139591342042905,Total,Total,Total,Total
11,2020-03-09,bias_1,-0.1291236475627759,Total,Total,Total,Total
11,2020-03-16,bias_1,-0.7420712497017092,Total,Total,Total,Total
11,2020-03-23,bias_1,1.5746873757341482,Total,Total,Total,Total
11,2020-03-30,bias_1,-2.089383435102853,Total,Total,Total,Total
11,2020-04-06,bias_1,0.2991230698069026,Total,Total,Total,Total
11,2020-04-13,bias_1,1.467291118842006,Total,Total,Total,Total
11,2020-04-20,bias_1,1.2561893872034022,Total,Total,Total,Total
11,2020-04-27,bias_1,1.4650561403219258,Total,Total,Total,Total
11,2020-05-04,bias_1,-0.9576713820410538,Total,Total,Total,Total
11,2020-05-11,bias_1,1.4660383105221133,Total,Total,Total,Total
11,2020-05-18,bias_1,0.317007278997177,Total,Total,Total,Total
11,2020-05-25,bias_1,0.3315403145044059,Total,Total,Total,Total
11,2020-06-01,bias_1,2.0204479138449027,Total,Total,Total,Total
11,2020-06-08,bias_1,1.1784825965153078,Total,Total,Total,Total
11,2020-06-15,bias_1,0.043009736718169565,Total,Total,Total,Total
11,2020-06-22,bias_1,-0.6150376388296014,Total,Total,Total,Total
11,2020-06-29,bias_1,-0.5360891103242207,Total,Total,Total,Total
11,2020-07-06,bias_1,-0.9567205113616017,Total,Total,Total,Total
11,2020-07-13,bias_1,-1.618928059138229,Total,Total,Total,Total
11,2020-07-20,bias_1,0.2440236448065228,Total,Total,Total,Total
11,2020-07-27,bias_1,-1.519549954716237,Total,Total,Total,Total
11,2020-08-03,bias_1,1.1069647826413702,Total,Total,Total,Total
11,2020-08-10,bias_1,-0.17176464520860069,Total,Total,Total,Total
11,2020-08-17,bias_1,-1.1219266007584907,Total,Total,Total,Total
11,2020-08-24,bias_1,-0.9855805629468966,Total,Total,Total,Total
11,2020-08-31,bias_1,2.9811736395949855,Total,Total,Total,Total
11,2020-09-07,bias_1,-0.01324425738953892,Total,Total,Total,Total
11,2020-09-14,bias_1,-2.2622541945121544,Total,Total,Total,Total
11,2020-09-21,bias_1,-1.7761949459655049,Total,Total,Total,Total
11,2020-09-28,bias_1,-0.7970382501019724,Total,Total,Total,Total
11,2020-10-05,bias_1,0.6910044345204968,Total,Total,Total,Total
11,2020-10-12,bias_1,-1.110596049949132,Total,Total,Total,Total
11,2020-10-19,bias_1,-2.538782282087142,Total,Total,Total,Total
11,2020-10-26,bias_1,0.10749932931980392,Total,Total,Total,Total
11,2020-11-02,bias_1,-0.8831121072507954,Total,Total,Total,Total
11,2020-11-09,bias_1,-0.48593542877873463,Total,Total,Total,Total
11,2020-11-16,bias_1,-1.778486224097768,Total,Total,Total,Total
11,2020-11-23,bias_1,0.30017931871762693,Total,Total,Total,Total
11,2020-11-30,bias_1,2.124887285954553,Total,Total,Total,Total
11,2020-12-07,bias_1,0.07326332559397808,Total,Total,Total,Total
11,2020-12-14,bias_1,0.26700013651502413,Total,Total,Total,Total
11,2020-12-21,bias_1,-0.23494569608670596,Total,Total,Total,Total
11,2020-12-28,bias_1,-0.7860438637814605,Total,Total,Total,Total
11,2021-01-04,bias_1,-1.0431083106310926,Total,Total,Total,Total
11,2021-01-11,bias_1,-1.0948173243809882,Total,Total,Total,Total
11,2021-01-18,bias_1,-0.2270040853170462,Total,Total,Total,Total
11,2021-01-25,bias_1,0.8486891034967959,Total,Total,Total,Total
11,2021-02-01,bias_1,1.8971287535123753,Total,Total,Total,Total
11,2021-02-08,bias_1,0.8817623564416596,Total,Total,Total,Total
11,2021-02-15,bias_1,0.6310524439403717,Total,Total,Total,Total
11,2021-02-22,bias_1,0.4810942438757301,Total,Total,Total,Total
11,2021-03-01,bias_1,2.207660515874371,Total,Total,Total,Total
11,2021-03-08,bias_1,-1.3077179890643598,Total,Total,Total,Total
11,2021-03-15,bias_1,-1.0044768864917817,Total,Total,Total,Total
11,2021-03-22,bias_1,1.0434301071365881,Total,Total,Total,Total
11,2021-03-29,bias_1,0.9799287048648989,Total,Total,Total,Total
11,2021-04-05,bias_1,-0.5403267379604637,Total,Total,Total,Total
11,2021-04-12,bias_1,-0.2677564467941958,Total,Total,Total,Total
11,2021-04-19,bias_1,2.548791473339429,Total,Total,Total,Total
11,2021-04-26,bias_1,0.7400224706634001,Total,Total,Total,Total
11,2021-05-03,bias_1,2.1441943880008005,Total,Total,Total,Total
11,2021-05-10,bias_1,-2.6284013670606026,Total,Total,Total,Total
11,2021-05-17,bias_1,-0.11838682026556514,Total,Total,Total,Total
11,2021-05-24,bias_1,-0.4375598686598882,Total,Total,Total,Total
11,2021-05-31,bias_1,-0.18571802121791642,Total,Total,Total,Total
11,2021-06-07,bias_1,0.2057781450495432,Total,Total,Total,Total
11,2021-06-14,bias_1,-0.9160299984637109,Total,Total,Total,Total
11,2021-06-21,bias_1,-1.2385372196792477,Total,Total,Total,Total
11,2021-06-28,bias_1,-1.373399098207252,Total,Total,Total,Total
11,2021-07-05,bias_1,-1.578774696364343,Total,Total,Total,Total
11,2021-07-12,bias_1,1.2375106963679896,Total,Total,Total,Total
11,2021-07-19,bias_1,-0.8649088376688873,Total,Total,Total,Total
11,2021-07-26,bias_1,-0.9152817977722575,Total,Total,Total,Total
11,2021-08-02,bias_1,-0.1509050736008962,Total,Total,Total,Total
11,2021-08-09,bias_1,0.03973664618095273,Total,Total,Total,Total
11,2021-08-16,bias_1,-1.0658655043019474,Total,Total,Total,Total
11,2021-08-23,bias_1,0.8370729630906381,Total,Total,Total,Total
11,2021-08-30,bias_1,0.3798612261100091,Total,Total,Total,Total
11,2021-09-06,bias_1,0.08323303651126213,Total,Total,Total,Total
11,2021-09-13,bias_1,1.7572772315775658,Total,Total,Total,Total
11,2021-09-20,bias_1,0.519957463665897,Total,Total,Total,Total
11,2021-09-27,bias_1,-1.046980262576637,Total,Total,Total,Total
11,2021-10-04,bias_1,0.2680360120095375,Total,Total,Total,Total
11,2021-10-11,bias_1,-1.6282993318688574,Total,Total,Total,Total
11,2021-10-18,bias_1,-0.6487861402213396,Total,Total,Total,Total
11,2021-10-25,bias_1,-0.07172520362751851,Total,Total,Total,Total
11,2021-11-01,bias_1,0.7162317605044318,Total,Total,Total,Total
11,2021-11-08,bias_1,-0.6212811226513655,Total,Total,Total,Total
11,2021-11-15,bias_1,0.6603288718878347,Total,Total,Total,Total
11,2021-11-22,bias_1,1.0543249825195797,Total,Total,Total,Total
11,2021-11-29,bias_1,-0.12405416569312405,Total,Total,Total,Total
11,2021-12-06,bias_1,-0.3695712949611453,Total,Total,Total,Total
11,2021-12-13,bias_1,-1.255000669116128,Total,Total,Total,Total
11,2021-12-20,bias_1,0.20586646274514248,Total,Total,Total,Total
11,2021-12-27,bias_1,-0.35881343077869954,Total,Total,Total,Total
11,2022-01-03,bias_1,1.315238078239388,Total,Total,Total,Total
11,2022-01-10,bias_1,-1.241208611923423,Total,Total,Total,Total
11,2022-01-17,bias_1,1.414165711111952,Total,Total,Total,Total
11,2022-01-24,bias_1,0.2599009776834827,Total,Total,Total,Total
11,2022-01-31,bias_1,-0.31873718576021315,Total,Total,Total,Total
11,2022-02-07,bias_1,0.05168732948787765,Total,Total,Total,Total
11,2022-02-14,bias_1,0.5263667604351875,Total,Total,Total,Total
11,2022-02-21,bias_1,0.5996384552906325,Total,Total,Total,Total
11,2022-02-28,bias_1,-0.14852499468258393,Total,Total,Total,Total
11,2022-03-07,bias_1,-0.9561344737696896,Total,Total,Total,Total
11,2022-03-14,bias_1,0.18532893229064965,Total,Total,Total,Total
11,2022-03-21,bias_1,-0.028804810209505,Total,Total,Total,Total
11,2022-03-28,bias_1,-0.4054357029356332,Total,Total,Total,Total
11,2022-04-04,bias_1,-0.4912851161666401,Total,Total,Total,Total
11,2022-04-11,bias_1,1.4727755548818053,Total,Total,Total,Total
11,2022-04-18,bias_1,-0.31847291743331485,Total,Total,Total,Total
11,2022-04-25,bias_1,-0.44653816297739607,Total,Total,Total,Total
11,2022-05-02,bias_1,-0.8781170823884312,Total,Total,Total,Total
11,2022-05-09,bias_1,-1.8119120470893113,Total,Total,Total,Total
11,2022-05-16,bias_1,-0.32200493230934396,Total,Total,Total,Total
11,2022-05-23,bias_1,-0.2632946652657276,Total,Total,Total,Total
11,2022-05-30,bias_1,1.1147300746569897,Total,Total,Total,Total
11,2022-06-06,bias_1,0.08221715360145765,Total,Total,Total,Total
11,2022-06-13,bias_1,0.45278448589362275,Total,Total,Total,Total
11,2022-06-20,bias_1,1.4997035570637276,Total,Total,Total,Total
11,2022-06-27,bias_1,0.48108926050609163,Total,Total,Total,Total
11,2022-07-04,bias_1,0.9994336330823014,Total,Total,Total,Total
11,2022-07-11,bias_1,0.3377254601005059,Total,Total,Total,Total
11,2022-07-18,bias_1,0.08861298214420894,Total,Total,Total,Total
11,2022-07-25,bias_1,1.0980295142222753,Total,Total,Total,Total
11,2022-08-01,bias_1,0.2524798593765992,Total,Total,Total,Total
11,2022-08-08,bias_1,0.6835353955419599,Total,Total,Total,Total
11,2022-08-15,bias_1,-1.7760982641485472,Total,Total,Total,Total
11,2022-08-22,bias_1,-0.3060009144491238,Total,Total,Total,Total
11,2022-08-29,bias_1,-1.0848188629667206,Total,Total,Total,Total
11,2022-09-05,bias_1,0.7346174225920432,Total,Total,Total,Total
11,2022-09-12,bias_1,0.8788793196844562,Total,Total,Total,Total
11,2022-09-19,bias_1,-0.5111859680833769,Total,Total,Total,Total
11,2022-09-26,bias_1,-0.16658256099637134,Total,Total,Total,Total
11,2022-10-03,bias_1,0.45273346302867373,Total,Total,Total,Total
11,2022-10-10,bias_1,-0.17119197636305922,Total,Total,Total,Total
11,2022-10-17,bias_1,0.9704097238990441,Total,Total,Total,Total
11,2022-10-24,bias_1,-0.5410362051676224,Total,Total,Total,Total
11,2022-10-31,bias_1,-1.0810120982550804,Total,Total,Total,Total
11,2022-11-07,bias_1,-0.3004585140235558,Total,Total,Total,Total
11,2022-11-14,bias_1,1.3811108747789673,Total,Total,Total,Total
11,2022-11-21,bias_1,-0.5468228154154132,Total,Total,Total,Total
11,2022-11-28,bias_1,1.5828364584044343,Total,Total,Total,Total
11,2022-12-05,bias_1,-0.2444819815922342,Total,Total,Total,Total
11,2022-12-12,bias_1,-0.6208565911114095,Total,Total,Total,Total
11,2022-12-19,bias_1,1.2144843282792999,Total,Total,Total,Total
11,2022-12-26,bias_1,0.1188974070279637,Total,Total,Total,Total
12,2020-01-06,bias_1,1.8737240832453024,Total,Total,Total,Total
12,2020-01-13,bias_1,0.8303207226150209,Total,Total,Total,Total
12,2020-01-20,bias_1,-0.45308664661697345,Total,Total,Total,Total
12,2020-01-27,bias_1,-1.344338399845147,Total,Total,Total,Total
12,2020-02-03,bias_1,-1.3694920509045108,Total,Total,Total,Total
12,2020-02-10,bias_1,0.6396510951275943,Total,Total,Total,Total
12,2020-02-17,bias_1,-1.6460232872660086,Total,Total,Total,Total
12,2020-02-24,bias_1,0.6366900838829775,Total,Total,Total,Total
12,2020-03-02,bias_1,-1.4297920704152987,Total,Total,Total,Total
12,2020-03-09,bias_1,0.049980951268657904,Total,Total,Total,Total
12,2020-03-16,bias_1,1.0070724955701866,Total,Total,Total,Total
12,2020-03-23,bias_1,-0.4546737013932015,Total,Total,Total,Total
12,2020-03-30,bias_1,-0.16394848076255025,Total,Total,Total,Total
12,2020-04-06,bias_1,0.6760672590825176,Total,Total,Total,Total
12,2020-04-13,bias_1,-0.6248824536502261,Total,Total,Total,Total
12,2020-04-20,bias_1,-0.32273823112229616,Total,Total,Total,Total
12,2020-04-27,bias_1,-1.0525522210022848,Total,Total,Total,Total
12,2020-05-04,bias_1,1.6030939817876104,Total,Total,Total,Total
12,2020-05-11,bias_1,1.1915499373331584,Total,Total,Total,Total
12,2020-05-18,bias_1,0.6028981344286138,Total,Total,Total,Total
12,2020-05-25,bias_1,-0.9447992903545192,Total,Total,Total,Total
